the,7946
i,7015
and,6610
to,5177
of,4462
a,4430
you,2974
in,2802
was,2506
it,2357
my,2195
me,2006
he,1882
her,1692
that,1611
as,1579
not,1551
had,1486
she,1445
with,1429
is,1379
for,1304
but,1215
his,1208
at,1173
on,1145
have,1085
be,1042
from,736
no,728
what,696
or,692
him,688
this,687
your,675
would,660
by,659
now,652
all,634
are,626
will,617
so,613
were,612
an,588
which,588
said,574
one,568
when,554
if,541
mr,540
could,504
they,499
there,499
then,484
do,471
out,394
them,392
been,391
did,388
up,385
some,370
very,367
like,362
more,356
am,347
their,346
little,342
jane,324
its,322
well,319
must,318
we,312
rochester,312
miss,307
sir,297
before,288
only,287
should,287
than,287
never,286
who,283
see,277
how,266
into,263
such,257
over,254
thought,254
mrs,250
has,249
too,248
any,245
yet,244
down,244
still,243
again,242
long,240
go,240
shall,240
can,239
about,225
know,222
time,221
where,220
think,218
come,217
looked,216
seemed,209
day,206
own,204
much,203
good,197
two,196
say,194
here,192
face,187
room,187
saw,186
after,185
myself,183
once,183
eyes,182
first,180
heard,180
hand,179
john,178
last,174
came,174
yes,172
while,164
made,162
house,162
might,161
felt,161
these,160
may,158
heart,158
just,158
ever,156
door,155
asked,154
nothing,154
other,153
make,152
soon,152
take,151
look,151
because,150
don't,150
life,148
love,147
away,146
under,146
tell,146
without,146
way,144
went,144
through,143
night,142
left,141
nor,140
both,138
man,137
cannot,137
put,137
st,136
quite,134
though,133
something,132
give,131
head,129
found,127
near,126
back,126
let,124
us,124
being,123
rather,123
stood,123
took,122
fairfax,122
adele,121
better,119
great,119
voice,119
mind,118
even,118
morning,117
bessie,117
round,116
far,114
fire,114
off,114
reed,113
eye,113
old,112
knew,112
another,111
till,111
oh,109
indeed,108
leave,106
new,105
wish,105
our,104
hour,104
sat,104
enough,104
eyre,101
words,101
hall,101
moment,101
got,100
every,100
place,100
almost,99
most,99
each,98
thornfield,98
work,97
those,97
why,97
turned,97
strange,97
sure,96
perhaps,96
passed,94
rose,93
dark,93
god,92
three,91
light,91
evening,90
full,90
get,90
project,88
hear,88
want,87
always,87
few,86
between,86
right,86
feel,86
answer,85
having,84
years,84
half,84
mary,84
word,83
lady,83
child,81
speak,81
black,81
told,81
bed,81
ingram,81
cold,79
young,79
name,79
woman,79
gave,78
master,78
called,78
wife,77
ladies,76
side,76
world,75
does,75
home,75
done,75
thing,75
nature,75
find,75
against,74
continued,74
school,74
hands,74
keep,74
looking,74
answered,74
whether,74
seen,74
certain,73
minutes,73
mine,73
hope,73
same,71
alone,71
since,71
least,71
read,71
sort,71
girl,71
going,71
wished,70
yourself,70
diana,70
often,69
lay,69
many,69
open,69
things,68
days,68
brought,68
sometimes,68
pleasure,68
believe,68
course,68
return,68
set,67
low,67
himself,67
thus,66
besides,66
either,66
hair,66
white,66
whose,65
large,65
however,65
returned,64
live,64
gone,64
suppose,64
feeling,64
people,64
given,63
opened,62
talk,62
window,62
taken,62
part,62
poor,62
best,62
doubt,61
sit,61
i'll,61
present,61
ask,61
rest,61
table,60
anything,60
whom,59
silence,59
fear,59
within,59
quiet,58
appeared,58
end,58
lips,58
turn,57
cried,57
towards,57
wild,57
helen,57
sense,56
neither,56
